id,product_id,customer_id,rating,review_text,reviewed_at
10866,99,11422,4,Reliable as always — never disappoints.,2023-02-05
10867,30,6509,5,"Best lunch in town, no contest.",2022-03-18
10868,213,5404,5,"Came with my team, everyone was happy.",2024-09-30
10869,211,11645,2,Not what I expected from the photos.,2022-10-09
10870,212,7366,5,"Came with my team, everyone was happy.",2020-04-09
10871,122,13396,3,Decent but nothing special.,2021-12-03
10872,135,12169,5,Five stars all around.,2025-07-19
10873,90,1960,4,Absolutely loved this. Will order again.,2021-07-03
10874,208,8949,5,Five stars all around.,2023-08-09
10875,198,11250,4,"Came with my team, everyone was happy.",2022-01-16
10876,247,12831,5,"Solid flavour, great portion size.",2023-06-14
10877,88,13552,4,Five stars all around.,2024-09-04
10878,254,9849,4,Absolutely loved this. Will order again.,2024-09-03
10879,95,12864,5,Five stars all around.,2021-05-20
10880,279,8838,5,"Solid flavour, great portion size.",2020-11-26
10881,51,4734,5,"Came with my team, everyone was happy.",2020-06-10
10882,282,919,4,Reliable as always — never disappoints.,2022-04-05
10883,230,8041,4,Reliable as always — never disappoints.,2023-06-25
10884,176,10556,4,Five stars all around.,2020-11-26
10885,264,3945,5,Reliable as always — never disappoints.,2024-05-07
10886,21,12224,3,Average — would order again only if nearby.,2023-07-17
10887,129,11618,5,Fresh ingredients and prompt service.,2023-12-28
10888,194,4089,4,Absolutely loved this. Will order again.,2022-03-03
10889,241,8600,3,"Good on most days, off-days exist.",2025-05-20
10890,134,8983,5,Reliable as always — never disappoints.,2022-12-05
10891,33,248,5,"Came with my team, everyone was happy.",2025-08-14
10892,144,9390,3,Decent but nothing special.,2022-01-15
10893,48,5803,4,Absolutely loved this. Will order again.,2020-12-29
10894,213,13761,4,"Solid flavour, great portion size.",2021-11-28
10895,284,13637,2,"Slow service, mediocre food.",2020-12-04
10896,131,5906,4,Fresh ingredients and prompt service.,2020-04-20
10897,99,1337,5,Fresh ingredients and prompt service.,2025-03-25
10898,51,12371,4,Five stars all around.,2023-02-20
10899,184,2610,4,"Came with my team, everyone was happy.",2024-06-10
10900,152,12164,5,Five stars all around.,2022-05-14
10901,123,4529,5,"Came with my team, everyone was happy.",2020-04-05
10902,125,5059,4,"Came with my team, everyone was happy.",2020-02-02
10903,97,2889,3,Fine for a quick bite.,2023-12-23
10904,32,1916,5,Five stars all around.,2021-10-20
10905,279,4754,4,"Best lunch in town, no contest.",2021-09-21
10906,133,10388,3,Decent but nothing special.,2025-08-08
10907,153,8016,5,Reliable as always — never disappoints.,2022-05-04
10908,246,4677,4,Fresh ingredients and prompt service.,2020-07-25
10909,81,1501,5,Five stars all around.,2022-07-11
10910,88,3142,5,Fresh ingredients and prompt service.,2021-01-09
10911,188,7125,5,Five stars all around.,2022-08-21
10912,203,11500,4,Five stars all around.,2020-12-09
10913,5,2052,2,Cold by the time it arrived.,2021-07-13
10914,261,7313,4,"Solid flavour, great portion size.",2022-12-24
10915,44,928,4,"Best lunch in town, no contest.",2022-02-27
10916,290,7537,5,Five stars all around.,2020-03-03
10917,53,9909,2,Not what I expected from the photos.,2024-07-10
10918,267,4900,4,Reliable as always — never disappoints.,2020-12-28
10919,23,11934,4,Reliable as always — never disappoints.,2024-05-31
10920,25,5990,5,Reliable as always — never disappoints.,2022-06-23
10921,275,14090,3,Fine for a quick bite.,2021-04-28
10922,162,3770,3,Fine for a quick bite.,2024-02-16
10923,85,7859,5,"Came with my team, everyone was happy.",2023-06-03
10924,167,2007,5,Reliable as always — never disappoints.,2024-08-04
10925,97,13924,5,Reliable as always — never disappoints.,2025-06-07
10926,248,2739,5,Five stars all around.,2024-06-09
10927,199,10893,5,Reliable as always — never disappoints.,2020-02-24
10928,75,5818,3,Decent but nothing special.,2025-10-09
10929,78,633,4,"Came with my team, everyone was happy.",2023-11-20
10930,227,12194,5,"Best lunch in town, no contest.",2021-09-17
10931,264,8435,3,Fine for a quick bite.,2024-02-11
10932,73,909,2,"Slow service, mediocre food.",2022-09-02
10933,15,7203,5,"Came with my team, everyone was happy.",2024-12-23
10934,15,3610,5,Absolutely loved this. Will order again.,2025-04-01
10935,65,1407,5,Absolutely loved this. Will order again.,2024-07-01
10936,170,9142,4,Absolutely loved this. Will order again.,2024-07-28
10937,111,12917,4,Absolutely loved this. Will order again.,2021-01-23
10938,299,5439,3,Average — would order again only if nearby.,2021-11-02
10939,143,11926,3,Average — would order again only if nearby.,2025-03-01
10940,109,8090,5,Absolutely loved this. Will order again.,2020-04-16
10941,285,12315,4,Absolutely loved this. Will order again.,2024-05-02
10942,252,10600,4,Fresh ingredients and prompt service.,2020-02-22
10943,183,219,4,Five stars all around.,2022-10-30
10944,157,13493,3,"Standard fare, fairly priced.",2020-08-27
10945,126,9620,5,Reliable as always — never disappoints.,2022-04-05
10946,153,4284,5,"Came with my team, everyone was happy.",2025-06-02
10947,238,3298,3,Decent but nothing special.,2023-03-20
10948,138,9308,5,Reliable as always — never disappoints.,2025-09-22
10949,288,716,4,Absolutely loved this. Will order again.,2025-06-10
10950,103,9171,3,Decent but nothing special.,2021-07-12
10951,197,1298,2,"Slow service, mediocre food.",2024-11-26
10952,80,5652,2,Not what I expected from the photos.,2024-06-04
10953,273,12946,2,"Slow service, mediocre food.",2022-07-24
10954,108,858,5,Reliable as always — never disappoints.,2020-03-15
10955,225,14496,4,"Came with my team, everyone was happy.",2025-04-27
10956,283,13669,5,Five stars all around.,2024-02-14
10957,201,1308,5,Absolutely loved this. Will order again.,2023-04-06
10958,1,2998,5,Absolutely loved this. Will order again.,2023-10-08
10959,42,9494,4,Five stars all around.,2024-11-06
10960,261,9045,3,"Standard fare, fairly priced.",2023-03-03
10961,161,9649,3,"Standard fare, fairly priced.",2021-04-05
10962,209,9451,5,Reliable as always — never disappoints.,2025-07-23
10963,291,8959,3,"Good on most days, off-days exist.",2025-11-23
10964,22,8739,4,Reliable as always — never disappoints.,2020-09-27
10965,279,12827,5,"Solid flavour, great portion size.",2021-10-24
10966,107,9279,4,Five stars all around.,2025-11-15
10967,56,4944,5,Reliable as always — never disappoints.,2021-01-17
10968,158,11521,3,Fine for a quick bite.,2022-11-19
10969,125,2033,3,Decent but nothing special.,2022-07-02
10970,62,3169,4,"Best lunch in town, no contest.",2024-01-26
10971,161,626,5,Absolutely loved this. Will order again.,2022-04-27
10972,198,10196,5,"Solid flavour, great portion size.",2023-07-28
10973,145,6438,3,"Good on most days, off-days exist.",2025-10-25
10974,185,13895,5,"Solid flavour, great portion size.",2022-01-16
10975,215,8051,2,Cold by the time it arrived.,2025-07-23
10976,199,5921,3,Decent but nothing special.,2023-06-17
10977,8,14078,4,Reliable as always — never disappoints.,2020-11-20
10978,75,13708,4,Five stars all around.,2021-10-25
10979,106,7468,4,"Came with my team, everyone was happy.",2021-12-13
10980,18,11897,5,Five stars all around.,2020-09-24
10981,96,3153,2,Disappointing portion for the price.,2024-05-10
10982,39,997,2,Disappointing portion for the price.,2025-03-25
10983,221,5208,5,Reliable as always — never disappoints.,2023-06-04
10984,16,4211,5,"Came with my team, everyone was happy.",2021-08-13
10985,14,7459,3,Decent but nothing special.,2024-11-18
10986,61,7773,2,Skipped my dietary request.,2021-11-01
10987,166,12766,4,Five stars all around.,2025-10-03
10988,75,10388,5,Fresh ingredients and prompt service.,2020-03-06
10989,4,4557,3,"Standard fare, fairly priced.",2021-12-08
10990,52,10133,4,Reliable as always — never disappoints.,2022-11-08
10991,176,1437,4,"Solid flavour, great portion size.",2020-12-25
10992,137,10561,2,Skipped my dietary request.,2022-01-17
10993,122,4842,5,Fresh ingredients and prompt service.,2022-12-25
10994,225,1245,4,"Best lunch in town, no contest.",2021-11-24
10995,21,11420,5,Reliable as always — never disappoints.,2024-07-14
10996,251,7572,4,Fresh ingredients and prompt service.,2025-12-24
10997,204,14681,5,"Best lunch in town, no contest.",2023-01-11
10998,15,14691,3,Decent but nothing special.,2022-10-02
10999,294,14560,3,Fine for a quick bite.,2025-03-08
11000,237,632,3,Average — would order again only if nearby.,2024-06-23
11001,194,1264,4,Fresh ingredients and prompt service.,2020-05-29
11002,252,6109,5,Five stars all around.,2024-07-07
11003,139,6614,3,Average — would order again only if nearby.,2023-03-28
11004,76,9792,4,Absolutely loved this. Will order again.,2020-06-05
11005,147,1811,5,"Solid flavour, great portion size.",2021-09-08
11006,54,4083,4,Absolutely loved this. Will order again.,2021-08-01
11007,219,6461,4,"Solid flavour, great portion size.",2023-04-17
11008,241,12629,4,"Best lunch in town, no contest.",2025-05-11
11009,187,9691,5,Fresh ingredients and prompt service.,2024-11-21
11010,50,12503,4,Reliable as always — never disappoints.,2021-11-12
11011,48,9601,4,Absolutely loved this. Will order again.,2025-12-09
11012,42,5029,4,"Came with my team, everyone was happy.",2025-11-23
11013,75,12941,5,Fresh ingredients and prompt service.,2022-12-07
11014,258,4570,3,Fine for a quick bite.,2021-11-03
11015,219,2589,5,"Solid flavour, great portion size.",2025-03-04
11016,259,9216,3,Decent but nothing special.,2025-01-20
11017,9,14004,4,"Came with my team, everyone was happy.",2025-01-05
11018,261,5611,4,Fresh ingredients and prompt service.,2022-07-26
11019,205,10336,5,"Solid flavour, great portion size.",2025-10-10
11020,279,14743,3,Fine for a quick bite.,2022-03-07
11021,247,4935,4,Reliable as always — never disappoints.,2022-11-30
11022,22,7665,5,"Best lunch in town, no contest.",2025-02-16
11023,110,7861,2,Not what I expected from the photos.,2025-11-11
11024,10,1445,4,"Solid flavour, great portion size.",2022-08-19
11025,87,867,4,Five stars all around.,2021-04-04
11026,161,9815,3,Average — would order again only if nearby.,2025-04-03
11027,17,3307,4,Reliable as always — never disappoints.,2024-03-21
11028,168,11854,5,"Came with my team, everyone was happy.",2022-09-11
11029,215,4349,3,Fine for a quick bite.,2024-07-07
11030,188,6584,4,Five stars all around.,2020-05-03
11031,89,10079,5,"Best lunch in town, no contest.",2023-02-28
11032,108,10324,4,Fresh ingredients and prompt service.,2021-10-08
11033,60,4856,3,Decent but nothing special.,2020-01-12
11034,242,2738,4,Five stars all around.,2023-11-13
11035,155,10681,5,Fresh ingredients and prompt service.,2021-02-26
11036,68,7002,3,Decent but nothing special.,2025-04-10
11037,47,7309,5,"Came with my team, everyone was happy.",2022-10-07
11038,215,9049,5,"Best lunch in town, no contest.",2023-06-04
11039,248,10484,3,"Good on most days, off-days exist.",2023-01-19
11040,40,13219,5,Absolutely loved this. Will order again.,2023-07-02
11041,77,839,5,"Came with my team, everyone was happy.",2021-12-09
11042,129,6891,5,Five stars all around.,2022-09-26
11043,16,1600,4,Fresh ingredients and prompt service.,2021-09-16
11044,217,6552,4,Absolutely loved this. Will order again.,2022-02-27
11045,47,13778,2,"Slow service, mediocre food.",2024-11-27
11046,17,802,4,Reliable as always — never disappoints.,2024-08-04
11047,246,12630,5,Five stars all around.,2020-08-30
11048,43,11603,5,"Came with my team, everyone was happy.",2025-03-06
11049,6,1104,3,"Good on most days, off-days exist.",2022-03-19
11050,272,14292,2,"Slow service, mediocre food.",2025-06-15
11051,23,6740,5,Fresh ingredients and prompt service.,2022-01-01
11052,191,4438,4,"Solid flavour, great portion size.",2023-03-20
11053,9,9757,5,Fresh ingredients and prompt service.,2021-08-22
11054,293,1744,4,"Best lunch in town, no contest.",2020-12-10
11055,296,836,3,Decent but nothing special.,2024-06-29
11056,285,3300,3,Average — would order again only if nearby.,2022-03-04
11057,75,8302,5,"Came with my team, everyone was happy.",2024-12-10
11058,44,2575,5,Reliable as always — never disappoints.,2025-09-09
11059,106,12063,3,Fine for a quick bite.,2020-09-29
11060,108,9654,4,Reliable as always — never disappoints.,2025-12-12
11061,282,8007,4,"Came with my team, everyone was happy.",2021-12-18
11062,82,14593,2,"Slow service, mediocre food.",2023-09-23
11063,194,8840,4,Fresh ingredients and prompt service.,2021-01-11
11064,4,9652,5,"Came with my team, everyone was happy.",2024-04-16
11065,259,13765,5,Reliable as always — never disappoints.,2022-07-12
11066,52,8945,5,"Best lunch in town, no contest.",2023-03-02
11067,210,3424,5,"Came with my team, everyone was happy.",2022-09-09
11068,290,12687,4,"Came with my team, everyone was happy.",2024-10-22
11069,202,4071,5,"Solid flavour, great portion size.",2021-09-13
11070,151,2869,4,"Came with my team, everyone was happy.",2024-07-16
11071,106,131,2,Not what I expected from the photos.,2020-11-14
11072,232,6993,4,Five stars all around.,2021-05-17
11073,184,6498,5,Five stars all around.,2023-10-12
11074,30,13544,5,Fresh ingredients and prompt service.,2025-02-24
11075,295,12750,5,Fresh ingredients and prompt service.,2024-12-18
11076,287,14505,3,"Good on most days, off-days exist.",2022-07-26
11077,237,13070,5,Absolutely loved this. Will order again.,2020-06-19
11078,284,7402,5,Five stars all around.,2021-07-24
11079,103,522,4,"Best lunch in town, no contest.",2022-10-28
11080,91,9905,5,Absolutely loved this. Will order again.,2021-09-21
11081,16,606,5,Fresh ingredients and prompt service.,2024-10-17
11082,214,12905,5,"Came with my team, everyone was happy.",2023-06-01
11083,160,13096,5,Reliable as always — never disappoints.,2025-11-13
11084,289,11160,3,Decent but nothing special.,2020-07-09
11085,300,14695,4,Absolutely loved this. Will order again.,2025-06-08
11086,171,10853,4,"Solid flavour, great portion size.",2021-05-07
11087,131,12675,5,"Solid flavour, great portion size.",2022-04-20
11088,247,1506,2,Not what I expected from the photos.,2023-05-11
11089,296,1879,5,"Solid flavour, great portion size.",2023-11-12
11090,217,7871,4,Fresh ingredients and prompt service.,2021-03-10
11091,55,104,2,Cold by the time it arrived.,2021-10-19
11092,80,9515,5,Reliable as always — never disappoints.,2022-01-02
11093,292,6515,4,Five stars all around.,2025-10-03
11094,126,7671,1,"Slow service, mediocre food.",2024-07-08
11095,291,7783,2,Skipped my dietary request.,2023-07-10
11096,254,12489,4,"Solid flavour, great portion size.",2022-05-22
11097,248,4305,3,"Good on most days, off-days exist.",2020-08-11
11098,16,13937,4,Reliable as always — never disappoints.,2023-02-16
11099,272,6903,3,Average — would order again only if nearby.,2024-04-13
11100,47,9744,4,Reliable as always — never disappoints.,2024-05-25
11101,284,11717,3,"Standard fare, fairly priced.",2025-10-31
11102,55,13802,1,"Slow service, mediocre food.",2022-04-14
11103,220,13005,3,Average — would order again only if nearby.,2022-10-15
11104,136,7219,5,"Solid flavour, great portion size.",2023-08-26
11105,249,7557,4,Fresh ingredients and prompt service.,2023-08-04
11106,48,8918,4,Fresh ingredients and prompt service.,2024-02-18
11107,159,7673,4,Absolutely loved this. Will order again.,2023-11-12
11108,13,2237,3,Average — would order again only if nearby.,2024-06-21
11109,164,6043,5,Reliable as always — never disappoints.,2023-08-14
11110,1,8138,3,Decent but nothing special.,2020-12-05
11111,240,5971,5,Absolutely loved this. Will order again.,2024-01-03
11112,198,11234,5,Reliable as always — never disappoints.,2020-11-06
11113,297,308,2,Cold by the time it arrived.,2025-05-22
